product,adverse_event,count,ROR05
REMIFEMIN TABLET (CIMICIFUGA),HOSPITALISATION,8,3.06709470133282
REMIFEMIN TABLET (CIMICIFUGA),DIPLOPIA,4,3.82511114974768
REMIFEMIN TABLET (CIMICIFUGA),GRAND MAL CONVULSION,3,3.23459105827977
REMIFEMIN TABLET (CIMICIFUGA),PHYSICAL EXAMINATION,3,2.62488598383845
RENEWLIFE WOMEN ' S CARE ULTIMATE FLORA PROBIOTIC,ALOPECIA,3,3.3034272789593
REPLENEX EXTRA STRENGTH,HYPERSENSITIVITY,3,1.90746503468166
REUMOFAN PLUS,WEIGHT INCREASED,22,3.30786692431445
REUMOFAN PLUS,IMMOBILE,6,5.13688628732026
REUMOFAN PLUS,ARTHRALGIA,12,1.99313408943061
REUMOFAN PLUS,MUSCLE SPASMS,11,1.60885328015795
REUMOFAN PLUS,BODY TEMPERATURE INCREASED,10,1.65563457519344
REUMOFAN PLUS,JOINT SWELLING,5,2.26401447449384
REUMOFAN PLUS,CHILLS,7,1.41603464527511
REUMOFAN PLUS,BLOOD GLUCOSE INCREASED,6,1.05422433856411
REUMOFAN PLUS,GASTROINTESTINAL HAEMORRHAGE,3,1.43621550429556
REUMOFAN PLUS,HAEMOGLOBIN DECREASED,4,1.15973243992765
REXALL HAWTHORNE BERRIES,BLOOD SODIUM DECREASED,3,5.56295699967513
SEA KELP,ASTHENIA,3,1.80735394039158
SHAKEOLOGY CAFE LATTE BAG 30 SERVING,GALLBLADDER DISORDER,3,4.72544049489372
SHAKEOLOGY CHOCOLATE BAG 30 SERVING,GALLBLADDER DISORDER,3,2.4300175371781
SHAKEOLOGY CHOCOLATE BAG 30 SERVING,DEHYDRATION,4,1.10083658536085
SHAKEOLOGY CHOCOLATE VEGAN BAG 30 SERVING,GALLBLADDER DISORDER,3,3.69292182089714
SHAKEOLOGY VANILLA BAG 30 SERVING,GALLBLADDER DISORDER,3,4.49647190000056
SHAPEWORKS FORMULA 2 MULTIVITAMIN COMPLEX,HEPATIC ENZYME INCREASED,3,2.4354965132556
SHAPEWORKS TOTAL CONTROL,HEPATIC ENZYME INCREASED,3,1.60314057593434
SILYBUM MARIANUM,ANOREXIA,3,3.08217997055821
SILYBUM MARIANUM,CHROMATURIA,3,1.92793168202235
SILYBUM MARIANUM,JAUNDICE,3,1.46059133257936
SILYBUM MARIANUM,PRURITUS,4,1.1155459802101
SLIM QUICK,HEPATIC ENZYME INCREASED,8,2.82632176663572
SLIM QUICK,TRANSAMINASES INCREASED,3,3.51877319227283
SLIM QUICK,BLOOD BILIRUBIN INCREASED,6,2.50414576851421
SLIM QUICK,ASPARTATE AMINOTRANSFERASE INCREASED,6,2.3474754349503
SLIM QUICK,ALANINE AMINOTRANSFERASE INCREASED,6,2.31866483144524
SLIM QUICK,INTERNATIONAL NORMALISED RATIO INCREASED,3,2.39529099429162
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,BLOOD IRON DECREASED,4,3.20178849515852
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,HAEMOGLOBIN DECREASED,5,2.61705290788721
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,CONSTIPATION,7,1.73664871107929
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,OVERDOSE,3,2.44032561045479
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,ANAEMIA,3,1.77226554205968
SPARK ENERGY DRINK MANGO STRAWBERRY,ATRIAL FIBRILLATION,3,4.2255000517068
SR. MULTIPLE,SWELLING,3,3.40319396119249
STACKER 2,INTENSIVE CARE,3,5.12085247909627
STACKER 2,FEELING JITTERY,3,2.40482332855248
STACKER 2,NERVOUSNESS,3,1.42775532825986
STACKER 2 EPHEDRA FREE,ANXIETY,3,2.48961396494605
SUNDOWN KOREAN GINSENG,BLOOD BILIRUBIN INCREASED,5,2.84542282748886
SUNDOWN KOREAN GINSENG,ASPARTATE AMINOTRANSFERASE INCREASED,5,2.68887802537265
SUNDOWN KOREAN GINSENG,ALANINE AMINOTRANSFERASE INCREASED,5,2.66008844324895
SUNDOWN KOREAN GINSENG,HEPATIC ENZYME INCREASED,4,2.38368964514348
SUNDOWN NATURALS NIACIN 500 MG TIME RELEASE CAPLETS,ERYTHEMA,4,2.5968626827733
SUPER B COMPLEX,LOSS OF CONSCIOUSNESS,3,1.31860444716796
SUPER BETA PROSTATE,BLOOD URINE PRESENT,174,4.30499141053036
SUPER BETA PROSTATE,HAEMORRHAGE,68,2.4093245019878
SUPER BETA PROSTATE,URINARY RETENTION,30,3.57279037334155
SUPER BETA PROSTATE,HAEMATOCHEZIA,59,2.27301320904035
SUPER BETA PROSTATE,PROSTATOMEGALY,20,3.42824586308263
SUPER BETA PROSTATE,HAEMATOSPERMIA,10,4.49410642794388
SUPER BETA PROSTATE,PROSTATIC DISORDER,9,3.55029684552185
SUPER BETA PROSTATE,HOSPITALISATION,23,1.85423454934993
SUPER BETA PROSTATE,CEREBROVASCULAR ACCIDENT,30,1.29076037566826
SUPER BETA PROSTATE,PENILE HAEMORRHAGE,6,3.98814788389542
SUPER BETA PROSTATE,RECTAL HAEMORRHAGE,18,1.45974856803731
SUPER BETA PROSTATE,DYSURIA,13,1.65783554669964
SUPER BETA PROSTATE,GASTRIC HAEMORRHAGE,8,2.14911349269096
SUPER BETA PROSTATE,PROSTATE CANCER,8,1.90491706514697
SUPER BETA PROSTATE,URINARY TRACT INFECTION,15,1.30695404735788
SUPER BETA PROSTATE,BLADDER DISORDER,5,2.38574762912395
SUPER BETA PROSTATE,URINARY HESITATION,7,1.94084363941268
SUPER BETA PROSTATE,BLOOD PRESSURE INCREASED,43,0.722352772258533
SUPER BETA PROSTATE,UROGENITAL HAEMORRHAGE,7,4.84455118152613
SUPER BETA PROSTATE,HAEMORRHAGE URINARY TRACT,4,2.40349154962801
SUPER BETA PROSTATE,PROSTATIC SPECIFIC ANTIGEN INCREASED,6,1.80308402125969
SUPER BETA PROSTATE,ANURIA,3,2.68280086998469
SUPER BETA PROSTATE,SCROTAL SWELLING,3,2.58525530169836
SUPER BETA PROSTATE,INFECTION,9,1.19962932700988
SUPER BETA PROSTATE,MYOCARDIAL INFARCTION,18,0.772501464231786
SUPER BETA PROSTATE,CYSTITIS,6,1.21761786017992
SUPER BETA PROSTATE,RENAL DISORDER,12,0.843471253024025
SUPER BETA PROSTATE,ANAL HAEMORRHAGE,3,1.7106680934935
SUPER BETA PROSTATE,RENAL FAILURE,12,0.784943721731819
SUPER BETA PROSTATE,BLOOD PRESSURE FLUCTUATION,6,1.07486295222085
SUPER BETA PROSTATE,THROMBOSIS,10,0.820281235110802
SUPER BETA PROSTATE,CARDIAC DISORDER,9,0.816232162672
SUPER BETA PROSTATE,ADVERSE REACTION,4,1.22320375452668
SUPER BETA PROSTATE,BLOOD GLUCOSE INCREASED,12,0.607043347243615
SUPER BETA VIRILITY BOOST,BLOOD URINE PRESENT,8,3.09836058924713
SUPER BETA VIRILITY BOOST,HAEMATOCHEZIA,6,2.24463605614987
SUPER BETA VIRILITY BOOST,URINARY RETENTION,3,3.11622347858782
SUPER BETA VIRILITY BOOST,THROMBOSIS,3,1.9593458666329
SUPER BETA VIRILITY BOOST,HAEMORRHAGE,4,1.59780105434172
SUPER BETA VIRILITY BOOST,MALAISE,5,0.925577069767833
SUPREME GREENS CAPSULES,DIARRHOEA,3,2.21027936854239
SYMPHORA,BLOOD ALKALINE PHOSPHATASE INCREASED,4,3.49443714244874
TESTOSTERONE BOOSTERS,AGGRESSION,3,4.46860132842425
THE BODY SHOT BAR STEP 2,DIZZINESS,4,1.47966070175943
THE BODY SHOT BAR STEP 2,HEART RATE INCREASED,3,1.64588234850115
THE MASTER'S MIRACLE FORTIFIED MINERAL NEUTRALIZER DIETARY SUPPLEMENT,MALAISE,3,2.10709139989668
THERMOFIT,HEPATIC ENZYME INCREASED,3,2.84851378018476
THINOGENICS,HEART RATE INCREASED,6,2.08647188817372
THINOGENICS,BLOOD PRESSURE INCREASED,4,1.23006075028651
THRIVE PREMIUM LIFESTYLE CAPSULE,CONFUSIONAL STATE,3,2.74521347832555
THRIVE PREMIUM LIFESTYLE CAPSULE,FATIGUE,4,1.71844857304928
TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA TROPICAL ORANGE FLAVOR,MUSCLE SPASMS,3,1.94372013849724
"TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA, ORANGE FLAVOR",FATIGUE,3,1.43912078067959
"TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA, TROPICAL ORANGE FLAVOR",BLOOD SELENIUM INCREASED,3,4.82115794732997
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,HYPOTRICHOSIS,12,5.14521534393903
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,ARTHRALGIA,7,3.19949553853303
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,MUSCLE SPASMS,5,2.42566410726782
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,DIARRHOEA,8,1.51647568382238
TOTAL BODY FORMULA,HYPOTRICHOSIS,15,4.31409945087624
TOTAL BODY FORMULA,ARTHRALGIA,14,3.07834082952165
TOTAL BODY FORMULA,BREATH ODOUR,3,3.97699449329195
TOTAL BODY FORMULA,MUSCLE SPASMS,9,2.20106656144254
TOTAL BODY FORMULA,ONYCHOCLASIS,3,3.86233986849376
TOTAL BODY FORMULA,NAIL DISCOLOURATION,3,3.58089722511327
TOTAL BODY FORMULA,DIARRHOEA,16,1.36812575433022
TOTAL BODY FORMULA,FATIGUE,10,1.13625574470289
TOTAL BODY FORMULA PEACH NECTAR,FATIGUE,3,1.38707933002113
TOTAL BODY FORMULA TROPICAL ORANGE,NAIL DISCOLOURATION,6,5.42212682202601
TOTAL BODY FORMULA TROPICAL ORANGE,HYPOTRICHOSIS,7,3.9694370051148
TOTAL BODY FORMULA TROPICAL ORANGE,DIARRHOEA,7,0.97253072413549
TRADER JOE'S ACIDOPHILUS WITH LIVEBAC,ABDOMINAL DISCOMFORT,3,4.42406366941738
TRIMSPA X-32 DIET PILL,MUSCLE DISORDER,3,6.99162371277026
TRIPLE ACTION VIRILITY,BLOOD URINE PRESENT,17,3.17359954148871
TRIPLE ACTION VIRILITY,HAEMORRHAGE,14,2.43402839899829
TRIPLE ACTION VIRILITY,HAEMATOCHEZIA,10,2.01735087284993
TRIPLE ACTION VIRILITY,CEREBROVASCULAR ACCIDENT,9,1.73052862086054
TRIPLE ACTION VIRILITY,PROSTATOMEGALY,3,2.57037627009946
TRIPLE ACTION VIRILITY,HOSPITALISATION,4,1.43301731020428
TRIPLE ACTION VIRILITY,BLOOD PRESSURE INCREASED,9,0.742362138265159
TRIPLE ACTION VIRILITY,CARDIAC DISORDER,3,1.17338067780963
TRIVEREX,CHEST PAIN,8,1.31801107285567
TRIVEREX,DYSPNOEA,11,0.809750397031198
TRIVEREX,THROMBOSIS,3,1.4650737243773
TRIVEREX,HOSPITALISATION,3,1.41547904308427
TRIVEREX,HEART RATE IRREGULAR,3,1.37336235368651
TRIVEREX,SYNCOPE,4,1.1409368209018
TRIVEREX MALE ENHANCEMENT,HYPERTENSION,5,1.74100864247955
TRIVEREX MALE ENHANCEMENT SUPPLEMENT,HYPERTENSION,3,1.90249937865178
TRUBIOTICS (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,URINARY TRACT INFECTION,3,1.45878815730547
TRUBIOTICS (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,HAEMATOCHEZIA,4,1.17917442772149
TRUBIOTICS BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,FUNGAL INFECTION,3,5.72681083709426
TUMERIC,ALOPECIA,8,2.1735895898894
TUMERIC,PRURITUS,4,1.04313822497662
"TUMS ULTRA 1000 MAXIMUM STRENGTH ANTACID CALCIUM SUPPLEMENT, ASSORTED BERRIES",MUSCLE SPASMS,3,3.11256492134416
TWIN LAB MULTI-MINERAL CAPS,DYSPEPSIA,4,3.86126733500236
UBIQUINOL,CEREBROVASCULAR ACCIDENT,3,1.83825260066699
ULTIMATE POWER MEAL,HYPERVITAMINOSIS D,4,5.42132856521742
ULTIMATE POWER MEAL,BLOOD CALCIUM INCREASED,4,3.6146845018817
ULTIMATE POWER MEAL,DECREASED APPETITE,4,2.1999954529192
ULTRA INFLAM X,BLOOD ALKALINE PHOSPHATASE INCREASED,4,3.49443714244874
UNSPECIFIED CALCIUM,INTERNATIONAL NORMALISED RATIO INCREASED,3,3.62482722707368
UNSPECIFIED HERBAL,DRUG-INDUCED LIVER INJURY,3,2.61515433666573
UNSPECIFIED HERBAL,CHROMATURIA,5,1.85672159493737
UNSPECIFIED HERBAL,LIVER INJURY,3,1.43121292593235
UNSPECIFIED HERBAL,BLOOD ALKALINE PHOSPHATASE INCREASED,3,1.32281314744884
UNSPECIFIED HERBAL,ASPARTATE AMINOTRANSFERASE INCREASED,4,1.14624606430586
UNSPECIFIED HERBAL,ALANINE AMINOTRANSFERASE INCREASED,4,1.11748222759918
UNSPECIFIED HERBAL,JAUNDICE,4,1.05308316509733
UNSPECIFIED HERBAL,FATIGUE,6,0.85643617123267
UNSPECIFIED HYDROXYCUT,EMOTIONAL DISTRESS,5,2.48002718404234
UNSPECIFIED HYDROXYCUT,DEPRESSION,3,1.74744125610633
UNSPECIFIED HYDROXYCUT,RENAL DISORDER,3,1.55452446475785
UNSPECIFIED HYDROXYCUT,LIVER INJURY,3,1.46307915661622
UNSPECIFIED VITAMINS,GASTRIC DISORDER,4,2.19052272555109
USP LABS OXYELITE PRO,LIVER FUNCTION TEST ABNORMAL,3,1.76273654627283
V-B COMPLEX,ALOPECIA,3,3.3034272789593
VANILLA PROTEIN,GASTRIC DISORDER,4,4.69977806975277
VANILLA PROTEIN TIN,GASTRIC DISORDER,3,4.42581018247495
VANILLA PROTEIN TIN,VOMITING,3,1.93630889741616
VC,ALOPECIA,3,2.68314815849591
VIT B,ALOPECIA,4,2.31203345485672
VIT D,ALOPECIA,16,3.02335173424142
VITACLEAR,THROAT TIGHTNESS,3,2.18209018460304
VITAMIN B,ALOPECIA,21,1.12966207830043
VITAMIN B COMPLEX,ACNE,3,1.47579319475721
VITAMIN B-12,SKIN DISCOLOURATION,3,1.20327881954064
VITAMIN B12,CHEMICAL INJURY,14,3.52480391867638
VITAMIN B12,NAIL INJURY,13,5.1586019938902
VITAMIN B12,ALOPECIA,51,1.3272276762386
VITAMIN B12,ONYCHOMYCOSIS,13,5.56420483071729
VITAMIN B12,PAIN IN EXTREMITY,14,1.34775021442957
VITAMIN B12,HAIR DISORDER,4,1.3677457868199
VITAMIN B12,EYE PAIN,3,1.4236642541806
VITAMIN B12,TRICHORRHEXIS,6,0.977065802597933
VITAMIN B12 (CYANOCOBALAMIN),CHOKING,23,1.72430685327308
VITAMIN B12 (CYANOCOBALAMIN),OROPHARYNGEAL PAIN,4,1.47755432797321
VITAMIN B12 CYANOCOBALAMIN,FOREIGN BODY TRAUMA,4,2.15819783099609
VITAMIN B12 CYANOCOBALAMIN,DYSPHAGIA,5,1.96240379480137
VITAMIN B12 SOFT CHEW,JAUNDICE,3,2.35101443146038
VITAMIN C,ALOPECIA,77,1.00483991240603
VITAMIN C,SKIN IRRITATION,11,0.915882282752748
VITAMIN C,ERYTHEMA,27,0.484474057795848
VITAMIN C,DRY SKIN,8,0.830018174289242
VITAMIN C (ASCORBIC ACID),CHOKING,32,1.28480079795525
VITAMIN C (ASCORBIC ACID),FOREIGN BODY TRAUMA,15,1.50186666210981
VITAMIN C (ASCORBIC ACID),GASTROINTESTINAL PAIN,3,1.79087725812442
VITAMIN C (ASCORBIC ACID),FEAR,4,1.26235006512806
VITAMIN C (ASCORBIC ACID),DYSPHAGIA,12,0.642006693301477
VITAMIN C (DIETARY SUPPLEMENT),SPEECH DISORDER,3,1.92303387250522
VITAMIN C ASCORBIC ACID,CHOKING,10,0.909046256445088
VITAMIN D,ALOPECIA,153,1.38542010972517
VITAMIN D,HAIR TEXTURE ABNORMAL,21,1.65997493764007
VITAMIN D,TRICHORRHEXIS,17,1.18881668474075
VITAMIN D,SKIN EXFOLIATION,14,1.23080282398001
VITAMIN D,PRURITUS,76,0.487906677475146
VITAMIN D,DERMATITIS CONTACT,6,1.78804462092335
VITAMIN D,HAIR DISORDER,9,1.35693423712987
VITAMIN D,CHEMICAL INJURY,7,1.29420276635669
VITAMIN D,DRY SKIN,11,0.848351223214035
VITAMIN D,SKIN DISORDER,8,0.988031917945828
VITAMIN D,RASH,48,0.375901868002208
VITAMIN D,BURNING SENSATION,31,0.414840057825884
VITAMIN D,POSTMENOPAUSAL HAEMORRHAGE,3,1.29233870485614
VITAMIN D (CHOLECALCIFEROL),CHOKING,5,1.86320581473682
VITAMIN D (COLECALCIFEROL),CHOKING,5,1.95686524889931
VITAMIN D (DIETARY SUPPLEMENT),ABDOMINAL DISCOMFORT,3,1.17589763200693
VITAMIN D (ERGOCALCIFEROL),DYSPHAGIA,28,1.74321277001787
VITAMIN D (ERGOCALCIFEROL),CHOKING,33,1.31606923583981
VITAMIN D (ERGOCALCIFEROL),EYE HAEMORRHAGE,3,1.85294203224639
VITAMIN D (ERGOCALCIFEROL),FOREIGN BODY TRAUMA,10,0.953298486283939
VITAMIN D (ERGOCALCIFEROL),FEAR,4,1.25410779004202
VITAMIN D CHOLECALCIFEROL,CHOKING,24,1.93520981533037
VITAMIN D CHOLECALCIFEROL,FOREIGN BODY TRAUMA,8,1.58231964147951
VITAMIN D ERGOCALCIFEROL,CHOKING,12,1.92969286889853
VITAMIN D ERGOCALCIFEROL,DYSPHAGIA,6,1.501683807625
VITAMIN D ERGOCALCIFEROL,FOREIGN BODY TRAUMA,4,1.43924692919904
VITAMIN D- 3,ALOPECIA,3,2.38867046469249
VITAMIN D3,Not coded,12,3.06590408074491
VITAMIN D3,ALOPECIA,52,1.09587090132418
VITAMIN D3 2000IU,ALOPECIA,3,1.68022031306252
VITAMIN D3 CHOLECALCIFEROL,FOREIGN BODY TRAUMA,6,1.00678388108498
VITAMIN D3 CHOLECALCIFEROL,FAECES DISCOLOURED,3,1.34653698531317
VITAMIN E,ALOPECIA,32,0.678724879528302
VITAMIN E,REMOVAL OF FOREIGN BODY FROM THROAT,4,1.27413141755476
VITAMIN E,BLOOD ELECTROLYTES DECREASED,4,1.23772920645185
VITAMIN E (TOCOPHEROL),CHOKING,12,1.23962815602613
VITAMIN E (TOCOPHEROL),DYSPHAGIA,7,1.10397838171655
VITAMIN FOR HAIR,ALOPECIA,3,3.08415203992695
VITAMIN WORLD L-GLUTAMINE 500MG,ABDOMINAL PAIN UPPER,3,1.31855745855395
VITAMINS,ALOPECIA,34,1.18551923108886
VITAMINS,TRICHORRHEXIS,7,1.53455348154672
VITAMINS,PRURITUS,21,0.5177329413959
VITAMINS,PROSTATOMEGALY,3,1.30728910839509
VIVAZEN,RESTLESS LEGS SYNDROME,4,5.99684356366652
VIVAZEN,DRUG WITHDRAWAL SYNDROME,4,5.58909197663216
VIVAZEN,IRRITABILITY,4,3.6746780296463
VIVAZEN,DRUG DEPENDENCE,3,2.99985970039634
VIVAZEN,TREMOR,4,1.89490950528376
VIVAZEN,INSOMNIA,4,1.88341216706251
VIVAZEN,ANXIETY,4,1.62284690282591
VIVISCAL,ALOPECIA,7,2.86868593059152
VIVISCAL,PRURITUS,3,1.38290763781534
WATEREX,PRURITUS,3,1.74552628953462
WOMEN'S MULTI-VITAMINS,HYPERSENSITIVITY,3,1.90746503468166
WOMEN'S MULTIVITAMIN,BURNING SENSATION,3,2.00817908701016
WOMEN'S MULTIVITAMIN,ALOPECIA,4,1.57981850548025
WOMEN'S ONE A DAY,ALOPECIA,3,2.06241384485611
WOMEN'S VITAMINS,ALOPECIA,3,2.86751558909019
WOMENS MEGA ENERGY & METABOLISM VITAPAK  ENERGY & METABOLISM GENERATOR,DYSPNOEA,3,1.84077436901566
WOMENS MEGA ENERGY & METABOLISM VITAPAK  ESSENTIAL FATTY ACID SUPPORT,DYSPNOEA,3,1.84077436901566
WOMENS MEGA ENERGY & METABOLISM VITAPAK  FATTY ACID METABOLIZER,DYSPNOEA,3,1.84077436901566
WOMENS MEGA ENERGY & METABOLISM VITAPAK  WOMENS ULTRA MEGA ENERGY AND METABOLISM MULTIVITAMIN,DYSPNOEA,3,1.84077436901566
WOMENS ULTRA MEGA - CALCIUM 600,JAUNDICE,3,2.04435096520242
WOMENS ULTRA MEGA - CLA 1000,JAUNDICE,3,2.04435096520242
WOMENS ULTRA MEGA - ENERGY ENHANCER,JAUNDICE,3,2.04435096520242
WOMENS ULTRA MEGA ACTIVE WITHOUT IRON,JAUNDICE,3,2.35101443146038
WOMENS ULTRA MEGA L-CARNITINE,JAUNDICE,3,2.35101443146038
XENADRINE,HOSPITALISATION,3,1.67792375067897
XENADRINE,HEPATIC ENZYME INCREASED,4,1.18525107660347
XENADRINE EFX,EMERGENCY CARE EXAMINATION,3,3.56904108778226
XENADRINE EFX,HOSPITALISATION,4,2.50199441874395
YOHIMBE 451,TREMOR,3,2.84324748432398
ZANTREX 3,ERYTHEMA,4,1.06881991595578
ZINC,DERMATITIS,3,1.72815377845895
ZINC,REMOVAL OF FOREIGN BODY FROM THROAT,3,1.47918675522231
ZINC,OEDEMA PERIPHERAL,5,0.955453095114568
ZYMESSENCE,PLATELET COUNT DECREASED,4,5.6104337493309
ZYMESSENCE,BLOOD BILIRUBIN INCREASED,5,4.21223428737328
ZYMEX,BLOOD ALKALINE PHOSPHATASE INCREASED,4,3.49443714244874
