product,adverse_event,count,IC025
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,PHARYNGEAL INJURY,3,0.345293346668953
ONE A DAY WOMEN'S (MULTIVITAMINS +MINERALS) FILM-COATED TABLET,CHOKING,6,0.930551265808284
ONE A DAY WOMEN'S (MULTIVITAMINS +MINERALS) FILM-COATED TABLET,FOREIGN BODY,3,0.391400014454805
ONE A DAY WOMEN'S (MULTIVITAMINS +MINERALS) FILM-COATED TABLET,DYSPHAGIA,3,0.0954839949618851
ONE A DAY WOMEN'S (MULTIVITAMINS) COATED TABLET,CHOKING,3,0.0371408336820242
"ONE A DAY WOMEN'S (MULTIVITAMINS, MULTIMINERALS) FILM-COATED TABLET",CHOKING,3,0.277995639389721
ONE A DAY WOMEN'S 50 PLUS ADVANTAGE,CONSTIPATION,4,0.349311400818623
ONE A DAY WOMEN'S 50 PLUS ADVANTAGE,HAEMATOCHEZIA,3,0.0213141561297793
"ONE A DAY WOMEN'S 50+ ADVANTAGE (MULTIVITAMINS, MINERALS, GINKGO BILOBA) FILM-COATED TABLET",CHOKING,6,0.896606697840511
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE,CHOKING,6,1.26715780438537
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,49,2.25983251064704
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,FOREIGN BODY TRAUMA,6,0.475715843707995
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,8,0.474521998846239
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,THROAT IRRITATION,4,0.288105833106193
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS +MINERALS) FILM-COATED TABLET,CHOKING,4,0.782220667125754
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE FILM-COATED TABLET,CHOKING,6,0.743906645783613
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE MULTIVITAMINS + MINERALS FILM COATED TABLET,CHOKING,5,0.83740355019218
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE MULTIVITAMINS + MINERALS FILM COATED TABLET,FOREIGN BODY TRAUMA,3,0.338183891531649
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE MULTIVITAMINS + MINERALS FILM-COATED TABLET,CHOKING,8,1.3867687748034
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE(MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,6,1.07503099835642
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE(MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,3,0.194018744789676
ONE A DAY WOMEN'S FILM-COATED TABLET,CHOKING,6,1.18594932810129
ONE A DAY WOMEN'S FILM-COATED TABLET,FOREIGN BODY,3,0.454618638896846
ONE A DAY WOMEN'S MULTIVITAMINS + MINERALS FILM COATED TABLET,CHOKING,10,1.40764483288731
ONE A DAY WOMEN'S MULTIVITAMINS + MINERALS FILM-COATED TABLET,CHOKING,13,1.59059473242658
ONE A DAY WOMEN'S MULTIVITAMINS + MINERALS FILM-COATED TABLET,FOREIGN BODY,4,0.746203327900857
ONE A DAY WOMEN'S MULTIVITAMINS COATED TABLET,CHOKING,3,0.0485860662458667
ONE A DAY WOMEN'S PETITES (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,3,0.077118454705155
ONE A DAY WOMEN'S PRENATAL (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,ABORTION SPONTANEOUS,4,0.956898371176609
ONE A DAY WOMEN'S TABLET,FOREIGN BODY TRAUMA,3,0.371698550809793
ONE A DAY WOMEN'S VITA CRAVES,ALOPECIA,3,0.490967848211863
ONE A DAY WOMENS 50 HEALTHY ADVANTAGE MULTIVITAMINS  MINERALS FILM COATED TABLET,CHOKING,3,0.227307297870775
ONE A DAY WOMENS 50 PLUS ADVANTAGE,CHOKING,3,0.191951916153985
ONE A DAY WOMENS 50 PLUS ADVANTAGE MULTIVITAMINS TABLET,CHOKING,3,0.0494949638985009
ONE A DAY WOMENS MULTIVITAMIN COATED TABLET,CHOKING,5,0.685163272899874
ONE A DAY WOMENS MULTIVITAMINS COATED TABLET,CHOKING,10,1.27078536833647
ONE A DAY WOMENS MULTIVITAMINS COATED TABLET,FOREIGN BODY TRAUMA,5,0.886917201413021
ONE A DAY WOMENS MULTIVITAMINS FILM COATED TABLET,CHOKING,5,0.560903633451592
ONE A DAY WOMENS (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,THROAT IRRITATION,7,1.34365769698911
ONE A DAY WOMENS (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,14,1.14378516392936
ONE A DAY WOMENS (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,6,0.440938554337373
ONE A DAY WOMENS MULTIVITAMINS + MINERALS,CHOKING,4,0.832458307447921
ONE SOURCE WOMEN'S VITAMINS,HYPOAESTHESIA,3,0.437226630011216
ONE-A-DAY ESSENTIAL (MULTIVITAMINS) TABLET,CHOKING,3,0.307999697363712
ONE-A-DAY MEN'S HEALTH (MULTIVITAMINS) TABLET,CHOKING,4,0.244641463533184
ONE-A-DAY PROACTIVE 65+ (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,4,0.588326696985438
ONE-A-DAY PROACTIVE 65+ (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,3,0.262555582558672
ONE-A-DAY WOMEN'S (MULTIVITAMINS) COATED TABLET,CHOKING,8,0.953947329377067
ONE-A-DAY WOMEN'S (MULTIVITAMINS) COATED TABLET,FOREIGN BODY TRAUMA,3,0.0502469940140228
ONE-A-DAY WOMEN'S ACTIVE MIND AND BODY,NAUSEA,4,0.0460913579419136
ORTHO B COMPLEX DIETARY SUPPLEMENT,PARAESTHESIA,3,0.397733606331036
OS CAL 500 PLUS D TABLET,CHEST PAIN,3,0.0651235695790636
OS CAL 500 PLUS D TABLETS DIETARY SUPPLEMENT,NEPHROLITHIASIS,4,0.983097773236927
OS CAL PLUS D TABLET,HOSPITALISATION,4,0.793411727120583
OS CAL PLUS D TABLET (OS CAL PLUS D),HOSPITALISATION,3,0.440357796592907
OS CAL ULTRA 600 PLUS,HOSPITALISATION,6,1.53873084748867
OSTEO BI-FLEX ONE PER DAY WITH 5-LOXIN ADVANCE COATED CAPLETS,Not coded,3,0.512858658781683
OXYEIITE PRO,JAUNDICE,3,0.382101402821233
OXYELITE,HEPATIC ENZYME INCREASED,4,0.693823094828025
OXYELITE,BLOOD BILIRUBIN INCREASED,3,0.23819968388634
OXYELITE PRO,HEPATIC ENZYME INCREASED,22,1.69218627364687
OXYELITE PRO,BLOOD BILIRUBIN INCREASED,17,1.44884876202931
OXYELITE PRO,HEPATITIS,9,1.23348845593676
OXYELITE PRO,CHROMATURIA,12,1.17790521288943
OXYELITE PRO,HEPATITIS ACUTE,6,1.17537954633939
OXYELITE PRO,JAUNDICE,15,1.0898917159294
OXYELITE PRO,ALANINE AMINOTRANSFERASE INCREASED,11,0.741985367484347
OXYELITE PRO,TRANSAMINASES INCREASED,4,0.602287358474137
OXYELITE PRO,FATIGUE,17,0.561369243494482
OXYELITE PRO,ASPARTATE AMINOTRANSFERASE INCREASED,9,0.478685564942909
OXYELITE PRO,INTERNATIONAL NORMALISED RATIO INCREASED,5,0.440318645889379
OXYELITE PRO,MALAISE,14,0.404852697536733
OXYELITE PRO,SERUM FERRITIN INCREASED,3,0.259619380314424
OXYELITE PRO,LIVER INJURY,5,0.181247283954906
OXYELITE PRO,HEPATIC NECROSIS,3,0.115212271585582
OXYELITE PRO,NAUSEA,19,0.11468062071274
OXYELITE PRO,BLOOD ALKALINE PHOSPHATASE INCREASED,5,0.105402589045311
OXYELITE PRO (REVISED FORMULA),LIVER INJURY,6,1.59055885254209
OXYELITE PRO (REVISED FORMULA),HEPATIC FAILURE,3,0.519763719286779
OXYELITE PRO ENERGY SUPPLEMENT,LIVER FUNCTION TEST ABNORMAL,3,0.407483126799405
OXYLIFE PHENOCANE,LIVER FUNCTION TEST ABNORMAL,4,0.7946020614216
OXYLIFE PHENOCANE,ALANINE AMINOTRANSFERASE INCREASED,3,0.317406526400935
OXYLIFE PHENOCANE,ASPARTATE AMINOTRANSFERASE INCREASED,3,0.316868234874115
PERFORMIX SST SUSPENSION SUPER THERMOGENIC,MYOCARDIAL INFARCTION,4,0.850396718171814
PHENIBUT,ANXIETY,3,0.331352900030534
PHILLIP'S COLON HEALTH,HAEMATOCHEZIA,4,0.629840916525127
PHILLIP'S COLON HEALTH,ABDOMINAL DISTENSION,3,0.0689895424149474
PHILLIPS COLON HEALTH,HAEMATOCHEZIA,5,1.0018320616107
PHILLIPS' COLON HEALTH,FLATULENCE,3,0.211021932310207
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,ABDOMINAL DISTENSION,9,1.27097992601843
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,DYSGEUSIA,5,0.815841295979482
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,HAEMATOCHEZIA,6,0.780750046573826
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,DIVERTICULITIS,4,0.603634435484441
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,CONSTIPATION,5,0.315665644130973
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,COLITIS,3,0.264553284184569
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,FLATULENCE,4,0.236574445540399
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,STOMACH DISCOMFORT,3,0.195862838369757
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,RECTAL HAEMORRHAGE,3,0.0113485816290382
PHILLIPS' COLON HEALTH BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,ABDOMINAL DISTENSION,4,0.705136607967031
PHILLIPS' COLON HEALTH BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,FUNGAL INFECTION,3,0.483050727613389
PHILLIPS' COLON HEALTH BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,CONSTIPATION,3,0.180290229845348
PHILLIPS' LAXATIVE DIETARY SUPPLEMENT (MAGNESIUM OXIDE) COATED TABLET,DRUG DEPENDENCE,5,1.26757497901757
PHILLIPS' LAXATIVE DIETARY SUPPLEMENT (MAGNESIUM OXIDE) COATED TABLET,RETCHING,3,0.278852391716732
PHILLIPS' LAXATIVE DIETARY SUPPLEMENT (MAGNESIUM OXIDE) COATED TABLET,CHOKING,5,0.196775730221881
PLEXUS BOOST,HEART RATE INCREASED,8,1.18308168666626
PLEXUS BOOST,TACHYCARDIA,3,0.266842445814462
PLEXUS BOOST,CHEST PAIN,4,0.178349555672536
PLEXUS BOOST,DYSPNOEA,6,0.172258966373554
PLEXUS SLIM,HEPATIC ENZYME INCREASED,7,0.661194736836271
PLEXUS SLIM,JAUNDICE,6,0.347706519298628
PLEXUS SLIM,HEART RATE INCREASED,8,0.340232847521449
PLEXUS SLIM,FATIGUE,9,0.288614255269785
PLEXUS SLIM,DEHYDRATION,6,0.201987494680623
PLEXUS SLIM,ARTHRALGIA,4,0.158478022577235
PLEXUS SLIM,DIARRHOEA,10,0.0847922869115997
PLEXUS SLIM,EXTRASYSTOLES,3,0.0462730469583536
PLEXUS SLIM,CHROMATURIA,4,0.0337044530564194
PLEXUS SLIM,NAUSEA,11,0.0199089616935388
PLEXUS WORLDWIDE INC. PLEXUS BOOST,PALPITATIONS,3,0.466411905411361
POTASSIUM,ALOPECIA,19,0.376979573790714
POTASSIUM,OEDEMA PERIPHERAL,5,0.255807871144989
POTASSIUM,OROPHARYNGEAL SWELLING,5,0.231797276312176
POTASSIUM,SWOLLEN TONGUE,6,0.186697185433274
POTASSIUM,FALL,7,0.173302973402049
POTASSIUM GLUCONATE,ALOPECIA,3,0.303075262804693
PRENATAL TABS WITH FOLIC ACID,BLOOD BILIRUBIN INCREASED,5,1.27180034871306
PRENATAL TABS WITH FOLIC ACID,PLATELET COUNT DECREASED,4,0.974551144905937
PRENATAL VITAMIN,ALOPECIA,4,0.0238322477060707
PRENATAL VITAMINS,ALOPECIA,7,0.628789595658213
PRESERVISION AREDS 2 FORMULA SOFT GELS,DYSPHAGIA,10,0.696008962671786
PRESERVISION AREDS 2 FORMULA SOFT GELS,COUGH,5,0.529603381806081
PRESERVISION AREDS 2 FORMULA SOFT GELS,VISUAL IMPAIRMENT,3,0.171903651044601
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",FOREIGN BODY,16,1.38510327780167
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",EYE HAEMORRHAGE,7,1.37705074736271
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",CONDITION AGGRAVATED,9,1.32420915492806
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",FALL,11,1.06454947536352
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",DYSPHAGIA,31,1.04315403260091
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",MACULAR DEGENERATION,5,0.968962126046007
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",PNEUMONIA,7,0.898340285826799
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",HIP FRACTURE,4,0.796390779610837
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",BLINDNESS,5,0.794123352946256
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",AGE-RELATED MACULAR DEGENERATION,3,0.348461836532235
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",VERTIGO,4,0.324372320722216
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",BLOOD GLUCOSE INCREASED,6,0.31103651984788
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",BLOOD PRESSURE INCREASED,14,0.292270092265668
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",COUGH,7,0.163697913518994
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",LACRIMATION INCREASED,3,0.137815796615051
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",AGE-RELATED MACULAR DEGENERATION,31,3.71421631366112
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",CONDITION AGGRAVATED,11,2.14197570705046
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",MACULAR DEGENERATION,7,1.72464325081946
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",EYE HAEMORRHAGE,7,1.68692516688692
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",VISUAL IMPAIRMENT,8,1.67614587074772
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",CATARACT,4,0.841429130442032
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",BLINDNESS,4,0.806007360749152
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",DISEASE PROGRESSION,3,0.523408368642043
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",VISUAL FIELD DEFECT,3,0.480918263830014
PRESERVISION AREDS SOFT GELS,LUNG NEOPLASM MALIGNANT,5,1.31260127620699
"PRESERVISION AREDS SOFT GELS (CAPSULE, SOFT)",CONDITION AGGRAVATED,3,0.356206934621236
"PRESERVISION LUTEIN SOFT GELS (CAPSULE, SOFT)",DYSPHAGIA,4,0.298433380024184
PREVAGEN,CEREBROVASCULAR ACCIDENT,3,0.19016392049028
PREVAGEN,CONVULSION,3,0.136348327572534
PREVAGEN 10 MG,CONVULSION,4,0.909425125268346
"PREVAGEN, 10 MG, QUINCY BIOSCIENCE",TRANSIENT ISCHAEMIC ATTACK,3,0.526495328192811
PRO-X10,FALL,3,0.337030061540448
PROBIO 5,DIARRHOEA,5,0.307152685871608
PROBIOTIC,ALOPECIA,24,1.36375420620794
PROBIOTIC,SKIN EXFOLIATION,3,0.124076909651091
PROBIOTIC,HAIR TEXTURE ABNORMAL,3,0.0668535262359082
PROBIOTIC (DIETARY SUPPLEMENT),COMPUTERISED TOMOGRAM ABNORMAL,3,0.377021789848935
PROBIOTIC MPF,BLOOD ALKALINE PHOSPHATASE INCREASED,4,0.90871658094219
PROBIOTICS,ALOPECIA,20,1.33825902695777
PROBIOTICS,TRICHORRHEXIS,4,0.579200321760695
PROBIOTICS,SCAB,3,0.342861729238177
PROBIOTICS,HAIR TEXTURE ABNORMAL,3,0.155235826968393
PROBIOTICS,DYSARTHRIA,3,0.121845997124784
PROBIOTICS,PAIN,8,0.00557310892432874
PROTANDIM,VOMITING,4,0.111782692035721
PROTANDIM US,VOMITING,16,0.462120401997398
PROTANDIM US,DIARRHOEA,14,0.399560912960789
PROTANDIM US,DEHYDRATION,7,0.315102837724058
PROTANDIM US,ABDOMINAL PAIN,9,0.199141997721806
PROTANDIM US,SWOLLEN TONGUE,4,0.179181376285055
PROTANDIM US,HYPERTENSION,5,0.04486483189265
PROTANDIM US,LOCAL SWELLING,3,0.0233821575090184
PROTEIN FREE TRIAL,DIARRHOEA,3,0.241848262829169
PROTEIN TIN CHOCOLATE,GASTRIC DISORDER,3,0.525763380629634
PROVEX CV,SWELLING,3,0.369461668685183
PURE GARCINIA CAMBOGIA EXTRACT,CHEST PAIN,3,0.241483285076999
PURITAN'S PRIDE CHELATED ZINC 50 MG (ZINC GLUCONATE),DIZZINESS,3,0.36196365363089
PURITAN'S PRIDE CINNAMON 500MG,DIZZINESS,4,0.505226624279458
PURITAN'S PRIDE COATED OMEGA-3 FISH OIL 1000MG,DIZZINESS,3,0.360705998947733
PURITAN'S PRIDE FLAXSEED OIL 1000 MG,DIZZINESS,3,0.355634649062196
PURITAN'S PRIDE FLUSH FREE NIACIN 500MG CAPSULES,BURNING SENSATION,3,0.394154248702569
PURITAN'S PRIDE GLUCOSAMINE CHONDROITIN MSM WITH MOBILI-FLEX COATED CAPLETS,CHOKING,3,0.0755787320555985
PURITAN'S PRIDE MELATONIN 10 MG,DIZZINESS,3,0.344857549163827
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,FLUSHING,6,1.29954952682147
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,ERYTHEMA,5,0.691383337234371
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,FEELING HOT,4,0.659483465122658
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,SWELLING,4,0.263887255682612
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,LOSS OF CONSCIOUSNESS,4,0.214376981395405
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,FALL,3,0.12414492603688
PURITAN'S PRIDE OMEGA 3 FISH OIL,DIARRHOEA,3,0.286235909573538
PURITAN'S PRIDE SAW PALMETTO 450 MG (3531),DIZZINESS,3,0.363652402163181
PURITAN'S PRIDE SAW PALMETTO 450 MG (3533),DIZZINESS,3,0.355337796015107
PURITAN'S PRIDE ST. JOHN'S WORT HYPERICUM PERFORATUM 150 MG,DIZZINESS,3,0.360762210128525
PURITAN'S PRIDE ST. JOHN'S WORT HYPERICUM PERFORATUM 300 MG,DIZZINESS,3,0.355610080079405
PURITAN'S PRIDE SUPER CALCIUM 1500 MG WITH D 1000 IU,DIZZINESS,3,0.36716007080513
PURITAN'S PRIDE SUPER CHELATED MULTI-MINERAL COATED CAPLETS,VERTIGO,3,0.482569646941168
PURITAN'S PRIDE SUPER CHELATED MULTI-MINERAL COATED CAPLETS,HEADACHE,3,0.141437432987176
PURITAN'S PRIDE SUPER SNOOZE WITH MELATONIN RAPID RELEASE CAPSULES,SWELLING,3,0.444088773172948
PURITAN'S PRIDE TIME RELEASE C-TIME 1000 WITH WILD ROSE HIPS AND PROTECTIVE BIOFLAVONOIDS CAPLETS,DIZZINESS,3,0.35692323406015
PURITAN'S PRIDE TRIPLE STRENGTH CORAL CALCIUM 1500 MG,DIZZINESS,3,0.350200231495537
PURITAN'S PRIDE ULTRA CHROMIUM PICOLINATE 500MCG,BLOOD POTASSIUM INCREASED,3,0.502793891262764
PURITANS PRIDE ABC PLUS SENIOR MULTI COATED CAPLETS (DIETARY SUPPLEMENT) CAPLET,DYSPHAGIA,3,0.0177995540555531
PURITANS PRIDE ALPHA LIPOIC ACID 300 MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,0.15440697951979
PURITANS PRIDE BEET ROOT EXTRACT 500MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) CAPSULE,DYSPHAGIA,3,0.157617416315677
PURITANS PRIDE BONE CARE COATED CAPLETS,CONFUSIONAL STATE,3,0.408689207817344
PURITANS PRIDE C-1000 MG W BIOFLAVONOIDS & WILD ROSE HIPS COATED CAP (DIETARY SUPPLEMENT) COATED CAPLET,DYSPHAGIA,3,0.167292183816506
PURITANS PRIDE CALCIUM 1200 MG W/VIT D3 1000IU RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,0.178924755997738
PURITANS PRIDE CALCIUM LACTATE 650 MG TABLETS,CONFUSIONAL STATE,3,0.416241744860667
PURITANS PRIDE CHROMIUM PICOLINATE 200 MCG TABLETS (DIETARY SUPPLEMENT) TABLET,DYSPHAGIA,3,0.18355790437506
PURITANS PRIDE CHROMIUM POLYNICOTINATE 200MCG VEGETABLE CAPSULES (DIETARY SUPPLEMENT) CAPSULE,DYSPHAGIA,3,0.174925259876943
PURITANS PRIDE CO Q-10 100 MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,0.0787002200146444
PURITANS PRIDE ENER-B SHOT B-12 5000MCG NATURAL BERRY FLAVOR (DIETARY SUPPLEMENT) LIQUID,DYSPHAGIA,3,0.166162318130776
PURITANS PRIDE GINGER ROOT 550 MG RAPID RELEASE CAPSULES (PURITANS PRIDE GINGER,DYSPHAGIA,3,0.151931067872654
PURITANS PRIDE HIGH POTENCY MAGNESIUM 500MG TABLETS (DIETARY SUPPLEMENT) TABLET,DYSPHAGIA,3,0.162819457936294
PURITANS PRIDE L-ARGININE 1000 MG COATED CAPLETS (DIETARY SUPPLEMENT) CAPLET,DYSPHAGIA,3,0.174098603157865
PURITANS PRIDE L-CARNITINE 500 MG COATED CAPLETS (DIETARY SUPPLEMENT) CAPLET,DYSPHAGIA,3,0.175864559164055
PURITANS PRIDE MAITAKE MUSHROOM COMPLEX 160 MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) RAPID RELEASE CAPSULES,DYSPHAGIA,3,0.175518847770202
PURITANS PRIDE MARINE COLLAGEN GELATIN FREE CAPSULES (DIETARY SUPPLEMENT) CAPSULE,DYSPHAGIA,3,0.193081985495678
PURITANS PRIDE MEGA B-100 COMPLEX VITAMIN COATED CAPLETS (DIETARY SUPPLEMENT) COATED CAPLET,DYSPHAGIA,3,0.163910799127534
"PURITANS PRIDE MEGA POTENCY VITAMIN D3 10,000 IU RAPID RELEASE SOFTGEL (DIETARY SUPPLEMENT) SOFTGEL",DYSPHAGIA,3,0.169716730135589
PURITANS PRIDE NATURAL E-4001U MIXED TOCOPHEROLS RAPID RELEASE SOFTGEL (DIETARY SUPPLEMENT) RAPID RELEASE SOFTGEL,DYSPHAGIA,3,0.179673942174521
PURITANS PRIDE NATURAL FLAX OIL 1000MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT),DYSPHAGIA,3,0.17060803649753
PURITANS PRIDE NEURO-PS 100MG RAPID RELEASE SOFTGELS,CONFUSIONAL STATE,4,0.852900946790795
PURITANS PRIDE ODORLESS GARLIC 1000 MG RAPID RELEASE SOFTGEL (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,0.186645415238513
PURITANS PRIDE OIL OF OREGANO EXTRACT 1500MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,0.161254529577022
PURITANS PRIDE OLIVE LEAF EXTRACT 150 MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) RAPID RELEASE CAPSULES,DYSPHAGIA,3,0.179042152997826
PURITANS PRIDE OMEGA 3 FISH OIL 1000 MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT),DYSPHAGIA,3,0.1598009239492
PURITANS PRIDE REISHI MUSHROOM 1000 MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) RAPID RELEASE CAPSULES,DYSPHAGIA,3,0.171194917058316
PURITANS PRIDE ROYAL JELLY 500 MG (DIETARY SUPPLEMENT),DYSPHAGIA,3,0.178951291120683
PURITANS PRIDE SPIRULINA 500 MG TABLETS (DIETARY SUPPLEMENT) TABLET,DYSPHAGIA,3,0.184690933663679
PURITANS PRIDE TURMERIC CURCUMIN 500 MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) CAPSULE,DYSPHAGIA,3,0.000186416815071449
PURITANS PRIDE VITAMIN D3 400 IU TABLETS,CONFUSIONAL STATE,3,0.407083913126202
PURITY FIRST B50,THYROID FUNCTION TEST ABNORMAL,15,2.76958019716263
PURITY FIRST B50,BLOOD CHOLESTEROL INCREASED,15,2.62066140830596
PURITY FIRST B50,MYALGIA,15,2.43709263473373
PURITY FIRST B50,MUSCLE SPASMS,15,2.30951147773491
PURITY FIRST B50,LIVER FUNCTION TEST ABNORMAL,15,2.17497258398805
PURITY FIRST B50,MALAISE,15,1.70347793848819
PURITY FIRST B50,FATIGUE,15,1.62911889985652
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,INVESTIGATION ABNORMAL,6,1.5976217673403
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,ASTHENIA,6,1.1401567591172
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,FATIGUE,6,1.07412517548754
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,PAIN,6,1.04026312482996
PYCNOGENOL,DYSPNOEA,4,0.201662151835003
QUINCY BIOSCIENCE PREVAGEN,CONVULSION,4,0.740218367218048
QUINCY BIOSCIENCE PREVAGEN 10MG,CONVULSION,3,0.374384593569102
RASPBERRY KETONES,ASPARTATE AMINOTRANSFERASE INCREASED,3,0.0588326519668574
RASPBERRY KETONES,ALANINE AMINOTRANSFERASE INCREASED,3,0.035320072684505
RECONNECT,DIZZINESS,5,0.689061821598309
RED BULL ENERGY DRINK,HEART RATE ABNORMAL,3,0.440685592660911
RED BULL ENERGY DRINK,SYNCOPE,3,0.230447651833388
RED BULL ENERGY DRINK,CONVULSION,3,0.159794257956545
RED BULL ENERGY DRINK,ANXIETY,3,0.0966596569878291
RED YEAST RICE,MUSCULAR WEAKNESS,3,0.124920229137897
REDACTED,MEDICATION RESIDUE,4,0.878574316425864
REDACTED,RASH ERYTHEMATOUS,6,0.818988898659794
REDACTED,FAECAL INCONTINENCE,4,0.728816132230277
