product,adverse_event,count,PRR05
PURITANS PRIDE REISHI MUSHROOM 1000 MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) RAPID RELEASE CAPSULES,DYSPHAGIA,3,1.50385176131945
PURITANS PRIDE ROYAL JELLY 500 MG (DIETARY SUPPLEMENT),DYSPHAGIA,3,1.50385176131945
PURITANS PRIDE SPIRULINA 500 MG TABLETS (DIETARY SUPPLEMENT) TABLET,DYSPHAGIA,3,1.50385176131945
PURITANS PRIDE VITAMIN D3 400 IU TABLETS,CONFUSIONAL STATE,3,2.72138624041415
PURITY FIRST B50,THYROID FUNCTION TEST ABNORMAL,15,5.30199393693832
PURITY FIRST B50,BLOOD CHOLESTEROL INCREASED,15,4.22203213935062
PURITY FIRST B50,MYALGIA,15,3.52706744493498
PURITY FIRST B50,MUSCLE SPASMS,15,3.2084763361188
PURITY FIRST B50,LIVER FUNCTION TEST ABNORMAL,15,2.91323265026237
PURITY FIRST B50,MALAISE,15,2.11271383235119
PURITY FIRST B50,FATIGUE,15,2.00237019616085
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,INVESTIGATION ABNORMAL,6,8.44296769295407
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,ASTHENIA,6,2.21045409965185
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,FATIGUE,6,2.01880372372082
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,PAIN,6,1.93862311782663
QUINCY BIOSCIENCE PREVAGEN,CONVULSION,4,2.41383307536985
QUINCY BIOSCIENCE PREVAGEN 10MG,CONVULSION,3,2.44160782424918
RECONNECT,DIZZINESS,5,1.51652943829612
RED BULL ENERGY DRINK,HEART RATE ABNORMAL,3,3.3265493521704
RED BULL ENERGY DRINK,SYNCOPE,3,1.74168638309262
RED BULL ENERGY DRINK,CONVULSION,3,1.44222569757284
RED BULL ENERGY DRINK,ANXIETY,3,1.24734402945995
RED YEAST RICE,MUSCULAR WEAKNESS,3,1.33067369410415
REDACTED,MEDICATION RESIDUE,4,3.19039653316419
REDACTED,FAECAL INCONTINENCE,4,2.36623223097374
REDACTED,RASH ERYTHEMATOUS,6,1.49779348795324
REDACTED,DYSPEPSIA,14,0.844674887590609
REDACTED,DEFAECATION URGENCY,3,1.43902731949728
REDACTED,ABDOMINAL DISCOMFORT,10,0.750304369659333
RELACORE,ACNE,3,2.21861349631796
RELACORE,IRRITABILITY,3,2.12189959150218
RELACORE,VISION BLURRED,4,1.31471506358297
REMIFEMIN TABLET (CIMICIFUGA),HOSPITALISATION,8,3.04429033380529
REMIFEMIN TABLET (CIMICIFUGA),DIPLOPIA,4,3.82348948604952
REMIFEMIN TABLET (CIMICIFUGA),GRAND MAL CONVULSION,3,3.23807672675876
REMIFEMIN TABLET (CIMICIFUGA),PHYSICAL EXAMINATION,3,2.62897964147342
RENEWLIFE WOMEN ' S CARE ULTIMATE FLORA PROBIOTIC,ALOPECIA,3,3.62481191016162
REPLENEX EXTRA STRENGTH,HYPERSENSITIVITY,3,1.95957616385716
REUMOFAN PLUS,WEIGHT INCREASED,22,3.26991468290912
REUMOFAN PLUS,IMMOBILE,6,5.12963198971062
REUMOFAN PLUS,ARTHRALGIA,12,1.9802082477622
REUMOFAN PLUS,MUSCLE SPASMS,11,1.59899286066688
REUMOFAN PLUS,BODY TEMPERATURE INCREASED,10,1.64727996994488
REUMOFAN PLUS,JOINT SWELLING,5,2.2625934808881
REUMOFAN PLUS,CHILLS,7,1.41297185137186
REUMOFAN PLUS,BLOOD GLUCOSE INCREASED,6,1.05339457273732
REUMOFAN PLUS,GASTROINTESTINAL HAEMORRHAGE,3,1.43794784698516
REUMOFAN PLUS,HAEMOGLOBIN DECREASED,4,1.16080726563617
REXALL HAWTHORNE BERRIES,BLOOD SODIUM DECREASED,3,5.71285299198591
SCHIFF MOVE FREE ADVANCED,MALAISE,3,1.22019756560834
SEA KELP,ASTHENIA,3,1.84314575932756
SHAKEOLOGY CAFE LATTE BAG 30 SERVING,GALLBLADDER DISORDER,3,4.77994555444567
SHAKEOLOGY CHOCOLATE BAG 30 SERVING,GALLBLADDER DISORDER,3,2.43600019836956
SHAKEOLOGY CHOCOLATE BAG 30 SERVING,DEHYDRATION,4,1.10627161876288
SHAKEOLOGY CHOCOLATE VEGAN BAG 30 SERVING,GALLBLADDER DISORDER,3,3.71149125805797
SHAKEOLOGY VANILLA BAG 30 SERVING,GALLBLADDER DISORDER,3,4.53857721824278
SHAPEWORKS FORMULA 2 MULTIVITAMIN COMPLEX,HEPATIC ENZYME INCREASED,3,2.46282352972589
SHAPEWORKS TOTAL CONTROL,HEPATIC ENZYME INCREASED,3,1.61756098202114
SILYBUM MARIANUM,ANOREXIA,3,3.09247248865727
SILYBUM MARIANUM,CHROMATURIA,3,1.94098028518337
SILYBUM MARIANUM,JAUNDICE,3,1.47575846559175
SILYBUM MARIANUM,PRURITUS,4,1.1257507673902
SIMILAC PRENATAL(SIMILAC PRENATAL VITAMIN),ABORTION SPONTANEOUS,3,7.15915845437744
SLIM QUICK,HEPATIC ENZYME INCREASED,8,2.78247953158957
SLIM QUICK,BLOOD BILIRUBIN INCREASED,6,2.48507932911943
SLIM QUICK,TRANSAMINASES INCREASED,3,3.52581656514134
SLIM QUICK,ASPARTATE AMINOTRANSFERASE INCREASED,6,2.32917964967241
SLIM QUICK,ALANINE AMINOTRANSFERASE INCREASED,6,2.30052272770571
SLIM QUICK,INTERNATIONAL NORMALISED RATIO INCREASED,3,2.40403936261209
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,BLOOD IRON DECREASED,4,3.20099251543084
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,HAEMOGLOBIN DECREASED,5,2.61249891657212
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,CONSTIPATION,7,1.72533849547685
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,OVERDOSE,3,2.44432810084238
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,ANAEMIA,3,1.77713144357065
SNI PRO WHEY,DIARRHOEA,4,3.98147715073877
SPARK ENERGY DRINK MANGO STRAWBERRY,ATRIAL FIBRILLATION,3,4.30793302713996
SR. MULTIPLE,SWELLING,3,3.51600338206266
ST. JOHNS WORT,HEADACHE,3,1.19953948597813
STACKER 2,INTENSIVE CARE,3,5.12068932011796
STACKER 2,FEELING JITTERY,3,2.40943408895269
STACKER 2,NERVOUSNESS,3,1.43401154246216
STACKER 2 EPHEDRA FREE,ANXIETY,3,2.52798259044073
SUNDOWN KOREAN GINSENG,BLOOD BILIRUBIN INCREASED,5,2.82774610454679
SUNDOWN KOREAN GINSENG,ASPARTATE AMINOTRANSFERASE INCREASED,5,2.67199010087431
SUNDOWN KOREAN GINSENG,ALANINE AMINOTRANSFERASE INCREASED,5,2.64335723742319
SUNDOWN KOREAN GINSENG,HEPATIC ENZYME INCREASED,4,2.38552634636541
SUNDOWN NATURALS NIACIN 500 MG TIME RELEASE CAPLETS,ERYTHEMA,4,2.59842119218367
SUPER B COMPLEX,LOSS OF CONSCIOUSNESS,3,1.33742482464564
SUPER BETA PROSTATE,BLOOD URINE PRESENT,174,4.18551968921153
SUPER BETA PROSTATE,HAEMORRHAGE,68,2.37321382863399
SUPER BETA PROSTATE,HAEMATOCHEZIA,59,2.24298400716206
SUPER BETA PROSTATE,URINARY RETENTION,30,3.5576974841103
SUPER BETA PROSTATE,PROSTATOMEGALY,20,3.4193050564175
SUPER BETA PROSTATE,HAEMATOSPERMIA,10,4.48954956169561
SUPER BETA PROSTATE,HOSPITALISATION,23,1.84568495443684
SUPER BETA PROSTATE,PROSTATIC DISORDER,9,3.54725578633563
SUPER BETA PROSTATE,CEREBROVASCULAR ACCIDENT,30,1.28057733961307
SUPER BETA PROSTATE,PENILE HAEMORRHAGE,6,3.9861410190732
SUPER BETA PROSTATE,RECTAL HAEMORRHAGE,18,1.45438486112518
SUPER BETA PROSTATE,DYSURIA,13,1.65435749999426
SUPER BETA PROSTATE,GASTRIC HAEMORRHAGE,8,2.14742144315897
SUPER BETA PROSTATE,PROSTATE CANCER,8,1.90336886912699
SUPER BETA PROSTATE,URINARY TRACT INFECTION,15,1.30317089776998
SUPER BETA PROSTATE,URINARY HESITATION,7,1.93968170338184
SUPER BETA PROSTATE,BLADDER DISORDER,5,2.38516790371246
SUPER BETA PROSTATE,BLOOD PRESSURE INCREASED,43,0.711340211919778
SUPER BETA PROSTATE,UROGENITAL HAEMORRHAGE,7,4.84073406451418
SUPER BETA PROSTATE,HAEMORRHAGE URINARY TRACT,4,2.40326356097204
SUPER BETA PROSTATE,PROSTATIC SPECIFIC ANTIGEN INCREASED,6,1.8023773662781
SUPER BETA PROSTATE,ANURIA,3,2.68277804056476
SUPER BETA PROSTATE,SCROTAL SWELLING,3,2.58527097281241
SUPER BETA PROSTATE,INFECTION,9,1.19828314984868
SUPER BETA PROSTATE,MYOCARDIAL INFARCTION,18,0.769146358914459
SUPER BETA PROSTATE,CYSTITIS,6,1.21724259303499
SUPER BETA PROSTATE,RENAL DISORDER,12,0.841727873979595
SUPER BETA PROSTATE,ANAL HAEMORRHAGE,3,1.71095364540039
SUPER BETA PROSTATE,RENAL FAILURE,12,0.783335488510377
SUPER BETA PROSTATE,BLOOD PRESSURE FLUCTUATION,6,1.0745901827506
SUPER BETA PROSTATE,THROMBOSIS,10,0.819168541894072
SUPER BETA PROSTATE,CARDIAC DISORDER,9,0.815404510281134
SUPER BETA PROSTATE,ADVERSE REACTION,4,1.22339293959399
SUPER BETA VIRILITY BOOST,BLOOD URINE PRESENT,8,3.06706068368763
SUPER BETA VIRILITY BOOST,HAEMATOCHEZIA,6,2.23225077589353
SUPER BETA VIRILITY BOOST,URINARY RETENTION,3,3.12136149757329
SUPER BETA VIRILITY BOOST,THROMBOSIS,3,1.9661072857704
SUPER BETA VIRILITY BOOST,HAEMORRHAGE,4,1.60062483884426
SUPER BETA VIRILITY BOOST,MALAISE,5,0.92826148872777
SUPREME GREENS CAPSULES,DIARRHOEA,3,2.31019910311831
SYMPHORA,BLOOD ALKALINE PHOSPHATASE INCREASED,4,3.49207505231371
TESTOSTERONE BOOSTERS,AGGRESSION,3,4.49696697978544
THE BODY SHOT BAR STEP 2,DIZZINESS,4,1.49357839850664
THE BODY SHOT BAR STEP 2,HEART RATE INCREASED,3,1.67563155951271
THE MASTER'S MIRACLE FORTIFIED MINERAL NEUTRALIZER DIETARY SUPPLEMENT,MALAISE,3,2.15676693485988
THERMOFIT,HEPATIC ENZYME INCREASED,3,2.8882016624096
THINOGENICS,HEART RATE INCREASED,6,2.06245262840183
THINOGENICS,BLOOD PRESSURE INCREASED,4,1.23966814894596
THRIVE PREMIUM LIFESTYLE CAPSULE,CONFUSIONAL STATE,3,2.76522380045878
THRIVE PREMIUM LIFESTYLE CAPSULE,FATIGUE,4,1.72709499293512
TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA TROPICAL ORANGE FLAVOR,MUSCLE SPASMS,3,1.95776748263998
"TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA, ORANGE FLAVOR",FATIGUE,3,1.47279286465051
"TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA, TROPICAL ORANGE FLAVOR",BLOOD SELENIUM INCREASED,3,4.82929452220317
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,HYPOTRICHOSIS,12,5.03033882950851
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,ARTHRALGIA,7,3.1650240531058
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,MUSCLE SPASMS,5,2.41683870957414
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,DIARRHOEA,8,1.48447643488049
TOTAL BODY FORMULA,HYPOTRICHOSIS,15,4.2600413962035
TOTAL BODY FORMULA,ARTHRALGIA,14,3.03318037518436
TOTAL BODY FORMULA,MUSCLE SPASMS,9,2.18273124423161
TOTAL BODY FORMULA,BREATH ODOUR,3,3.97844282843251
TOTAL BODY FORMULA,ONYCHOCLASIS,3,3.86394988389446
TOTAL BODY FORMULA,NAIL DISCOLOURATION,3,3.58285031537202
TOTAL BODY FORMULA,DIARRHOEA,16,1.32790323082624
TOTAL BODY FORMULA,FATIGUE,10,1.12176128320048
TOTAL BODY FORMULA PEACH NECTAR,FATIGUE,3,1.41962651314746
TOTAL BODY FORMULA TROPICAL ORANGE,NAIL DISCOLOURATION,6,5.39953894588731
TOTAL BODY FORMULA TROPICAL ORANGE,HYPOTRICHOSIS,7,3.94286753722234
TOTAL BODY FORMULA TROPICAL ORANGE,DIARRHOEA,7,0.964608145986036
TRACE MINERALS,ABDOMINAL PAIN UPPER,3,1.17056636993731
TRADER JOE'S ACIDOPHILUS WITH LIVEBAC,ABDOMINAL DISCOMFORT,3,4.73549378181342
TRIMSPA X-32 DIET PILL,MUSCLE DISORDER,3,7.02911232867973
TRIPHALA,HYPERSENSITIVITY,3,1.23375857325467
TRIPLE ACTION VIRILITY,BLOOD URINE PRESENT,17,3.12721465959289
TRIPLE ACTION VIRILITY,HAEMORRHAGE,14,2.40199553247926
TRIPLE ACTION VIRILITY,HAEMATOCHEZIA,10,2.0008528285206
TRIPLE ACTION VIRILITY,CEREBROVASCULAR ACCIDENT,9,1.71832559189702
TRIPLE ACTION VIRILITY,PROSTATOMEGALY,3,2.57247700615468
TRIPLE ACTION VIRILITY,HOSPITALISATION,4,1.4343651575105
TRIPLE ACTION VIRILITY,BLOOD PRESSURE INCREASED,9,0.737643465553974
TRIVEREX,CHEST PAIN,8,1.3067089463362
TRIVEREX,DYSPNOEA,11,0.795142839360746
TRIVEREX,THROMBOSIS,3,1.46989130341927
TRIVEREX,HOSPITALISATION,3,1.42039240200156
TRIVEREX,HEART RATE IRREGULAR,3,1.3783604291494
TRIVEREX,SYNCOPE,4,1.14405682250552
TRIVEREX MALE ENHANCEMENT,HYPERTENSION,5,1.7375417153169
TRIVEREX MALE ENHANCEMENT SUPPLEMENT,HYPERTENSION,3,1.92062051084312
TRUBIOTICS (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,URINARY TRACT INFECTION,3,1.46382225899427
TRUBIOTICS (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,HAEMATOCHEZIA,4,1.18227466496141
TRUBIOTICS BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,FUNGAL INFECTION,3,5.77531759914739
TUMERIC,ALOPECIA,8,2.12486935947844
TUMERIC,PRURITUS,4,1.0534808265428
"TUMS ULTRA 1000 MAXIMUM STRENGTH ANTACID CALCIUM SUPPLEMENT, ASSORTED BERRIES",MUSCLE SPASMS,3,3.1510066108875
TWIN LAB MULTI-MINERAL CAPS,DYSPEPSIA,4,3.86501265802776
UBIQUINOL,CEREBROVASCULAR ACCIDENT,3,1.85400067080321
ULTIMATE POWER MEAL,HYPERVITAMINOSIS D,4,5.41395339894775
ULTIMATE POWER MEAL,BLOOD CALCIUM INCREASED,4,3.61283882026412
ULTIMATE POWER MEAL,DECREASED APPETITE,4,2.2018033788309
ULTRA INFLAM X,BLOOD ALKALINE PHOSPHATASE INCREASED,4,3.49207505231371
UNIVERA,ALOPECIA,6,4.44011392022486
UNSPECIFIED CALCIUM,INTERNATIONAL NORMALISED RATIO INCREASED,3,3.6513644680123
UNSPECIFIED HERBAL,DRUG-INDUCED LIVER INJURY,3,2.61967782661103
UNSPECIFIED HERBAL,CHROMATURIA,5,1.85348010756778
UNSPECIFIED HERBAL,LIVER INJURY,3,1.43765998356216
UNSPECIFIED HERBAL,ASPARTATE AMINOTRANSFERASE INCREASED,4,1.15034569660091
UNSPECIFIED HERBAL,BLOOD ALKALINE PHOSPHATASE INCREASED,3,1.32954750958155
UNSPECIFIED HERBAL,ALANINE AMINOTRANSFERASE INCREASED,4,1.12173007238741
UNSPECIFIED HERBAL,FATIGUE,6,0.855815966907931
UNSPECIFIED HERBAL,JAUNDICE,4,1.05767814355639
UNSPECIFIED HYDROXYCUT,EMOTIONAL DISTRESS,5,2.47489158753601
UNSPECIFIED HYDROXYCUT,DEPRESSION,3,1.75338466696271
UNSPECIFIED HYDROXYCUT,RENAL DISORDER,3,1.56088055248887
UNSPECIFIED HYDROXYCUT,LIVER INJURY,3,1.46965683391153
UNSPECIFIED VITAMINS,GASTRIC DISORDER,4,2.19119774917734
USP LABS OXYELITE PRO,LIVER FUNCTION TEST ABNORMAL,3,1.77932934380514
V-B COMPLEX,ALOPECIA,3,3.62481191016162
VANILLA PROTEIN,GASTRIC DISORDER,4,4.69378694655062
VANILLA PROTEIN TIN,GASTRIC DISORDER,3,4.49194507373819
VANILLA PROTEIN TIN,VOMITING,3,2.02334657992111
VC,ALOPECIA,3,2.77607565633252
VIT B,ALOPECIA,4,2.31819171365444
VIT D,ALOPECIA,16,2.85578949369869
VITACLEAR,THROAT TIGHTNESS,3,2.19648423219131
VITAMIN B,ALOPECIA,21,1.11038714341137
VITAMIN B COMPLEX,ACNE,3,1.47774923326903
VITAMIN B12,CHEMICAL INJURY,14,3.51709939589476
VITAMIN B12,NAIL INJURY,13,5.1491128694949
VITAMIN B12,ALOPECIA,51,1.29843486481829
VITAMIN B12,ONYCHOMYCOSIS,13,5.55373334575593
VITAMIN B12,PAIN IN EXTREMITY,14,1.34288613059584
VITAMIN B12,HAIR DISORDER,4,1.36797116865945
VITAMIN B12,EYE PAIN,3,1.42422326660441
VITAMIN B12,TRICHORRHEXIS,6,0.976812863180575
VITAMIN B12 (CYANOCOBALAMIN),CHOKING,23,1.61818772860643
VITAMIN B12 (CYANOCOBALAMIN),OROPHARYNGEAL PAIN,4,1.47981273551407
VITAMIN B12 CYANOCOBALAMIN,DYSPHAGIA,5,1.94615098272874
VITAMIN B12 CYANOCOBALAMIN,FOREIGN BODY TRAUMA,4,2.1629446630691
VITAMIN B12 SOFT CHEW,JAUNDICE,3,2.38051924260011
VITAMIN C,ALOPECIA,77,0.986526893720042
VITAMIN C,SKIN IRRITATION,11,0.914828818537007
VITAMIN C,ERYTHEMA,27,0.481819930008277
VITAMIN C,DRY SKIN,8,0.829624627180555
VITAMIN C (ASCORBIC ACID),CHOKING,32,1.22125149883368
VITAMIN C (ASCORBIC ACID),FOREIGN BODY TRAUMA,15,1.47902817624674
VITAMIN C (ASCORBIC ACID),GASTROINTESTINAL PAIN,3,1.79302080918711
VITAMIN C (ASCORBIC ACID),FEAR,4,1.26369114978273
VITAMIN C (ASCORBIC ACID),DYSPHAGIA,12,0.635193957383131
VITAMIN C (DIETARY SUPPLEMENT),SPEECH DISORDER,3,1.92871923934394
VITAMIN C ASCORBIC ACID,CHOKING,10,0.888072897641218
VITAMIN D,ALOPECIA,153,1.35390451897812
VITAMIN D,HAIR TEXTURE ABNORMAL,21,1.6568065216037
VITAMIN D,TRICHORRHEXIS,17,1.18690678120326
VITAMIN D,SKIN EXFOLIATION,14,1.22935824733452
VITAMIN D,PRURITUS,76,0.480902298514789
VITAMIN D,DERMATITIS CONTACT,6,1.78766389706079
VITAMIN D,HAIR DISORDER,9,1.35622898842222
VITAMIN D,CHEMICAL INJURY,7,1.2938303788908
VITAMIN D,DRY SKIN,11,0.847694052192861
VITAMIN D,SKIN DISORDER,8,0.987662565425353
VITAMIN D,RASH,48,0.37279734527435
VITAMIN D,BURNING SENSATION,31,0.41298615179341
VITAMIN D (CHOLECALCIFEROL),CHOKING,5,1.8401290597438
VITAMIN D (COLECALCIFEROL),CHOKING,5,1.92941224985202
VITAMIN D (ERGOCALCIFEROL),DYSPHAGIA,28,1.68202750632559
VITAMIN D (ERGOCALCIFEROL),CHOKING,33,1.24949120019906
VITAMIN D (ERGOCALCIFEROL),EYE HAEMORRHAGE,3,1.85501711642558
VITAMIN D (ERGOCALCIFEROL),FOREIGN BODY TRAUMA,10,0.946100352329402
VITAMIN D (ERGOCALCIFEROL),FEAR,4,1.25545235677089
VITAMIN D CAPS,ALOPECIA,3,4.43883156697652
VITAMIN D CHOLECALCIFEROL,CHOKING,24,1.79911441248622
VITAMIN D CHOLECALCIFEROL,FOREIGN BODY TRAUMA,8,1.56525359819388
VITAMIN D ERGOCALCIFEROL,CHOKING,12,1.8167188561966
VITAMIN D ERGOCALCIFEROL,DYSPHAGIA,6,1.48678708901
VITAMIN D ERGOCALCIFEROL,FOREIGN BODY TRAUMA,4,1.44588252923702
VITAMIN D- 3,ALOPECIA,3,2.45628630831723
VITAMIN D3,Not coded,12,3.06128900813965
VITAMIN D3,ALOPECIA,52,1.0751743703795
VITAMIN D3 2000IU,ALOPECIA,3,1.71738690119803
VITAMIN D3 CHOLECALCIFEROL,FOREIGN BODY TRAUMA,6,1.00485537241492
VITAMIN D3 CHOLECALCIFEROL,FAECES DISCOLOURED,3,1.35203595338481
VITAMIN E,ALOPECIA,32,0.669451595701788
VITAMIN E,REMOVAL OF FOREIGN BODY FROM THROAT,4,1.27437757796274
VITAMIN E,BLOOD ELECTROLYTES DECREASED,4,1.23799375015695
VITAMIN E (TOCOPHEROL),CHOKING,12,1.19455821116575
VITAMIN E (TOCOPHEROL),DYSPHAGIA,7,1.09436141918701
VITAMIN FOR HAIR,ALOPECIA,3,3.25208778551367
VITAMIN WORLD L-GLUTAMINE 500MG,ABDOMINAL PAIN UPPER,3,1.35032765051707
VITAMINS,ALOPECIA,34,1.16273056541129
VITAMINS,TRICHORRHEXIS,7,1.53282561266621
VITAMINS,PRURITUS,21,0.511976191195882
VITAMINS,PROSTATOMEGALY,3,1.30816630692369
VIVAZEN,RESTLESS LEGS SYNDROME,4,5.98539738290085
VIVAZEN,DRUG WITHDRAWAL SYNDROME,4,5.5808528586469
VIVAZEN,IRRITABILITY,4,3.67279461644846
VIVAZEN,DRUG DEPENDENCE,3,3.00867285663327
VIVAZEN,TREMOR,4,1.89786027100249
VIVAZEN,INSOMNIA,4,1.88642022360222
VIVAZEN,ANXIETY,4,1.62733338483762
VIVISCAL,ALOPECIA,7,2.7765911186824
VIVISCAL,PRURITUS,3,1.41550591141579
WATEREX,PRURITUS,3,1.78750580356438
WOMEN'S MULTI-VITAMINS,HYPERSENSITIVITY,3,1.95957616385716
WOMEN'S MULTIVITAMIN,BURNING SENSATION,3,2.02709683107823
WOMEN'S MULTIVITAMIN,ALOPECIA,4,1.58826952641247
WOMEN'S ONE A DAY,ALOPECIA,3,2.11259491902068
WOMEN'S VITAMINS,ALOPECIA,3,2.98541028590988
WOMENS MEGA ENERGY & METABOLISM VITAPAK  ENERGY & METABOLISM GENERATOR,DYSPNOEA,3,1.92985902433487
WOMENS MEGA ENERGY & METABOLISM VITAPAK  ESSENTIAL FATTY ACID SUPPORT,DYSPNOEA,3,1.92985902433487
WOMENS MEGA ENERGY & METABOLISM VITAPAK  FATTY ACID METABOLIZER,DYSPNOEA,3,1.92985902433487
WOMENS MEGA ENERGY & METABOLISM VITAPAK  WOMENS ULTRA MEGA ENERGY AND METABOLISM MULTIVITAMIN,DYSPNOEA,3,1.92985902433487
WOMENS ULTRA MEGA - CALCIUM 600,JAUNDICE,3,2.06733794412615
WOMENS ULTRA MEGA - CLA 1000,JAUNDICE,3,2.06733794412615
WOMENS ULTRA MEGA - ENERGY ENHANCER,JAUNDICE,3,2.06733794412615
WOMENS ULTRA MEGA ACTIVE WITHOUT IRON,JAUNDICE,3,2.38051924260011
WOMENS ULTRA MEGA L-CARNITINE,JAUNDICE,3,2.38051924260011
XENADRINE,HOSPITALISATION,3,1.68375038526452
XENADRINE,HEPATIC ENZYME INCREASED,4,1.18911474366519
XENADRINE EFX,EMERGENCY CARE EXAMINATION,3,3.57446844954633
XENADRINE EFX,HOSPITALISATION,4,2.50234416415039
YOHIMBE 451,TREMOR,3,2.88296295065783
ZANTREX 3,ERYTHEMA,4,1.07347701254625
ZINC,DERMATITIS,3,1.72906842863678
ZINC,REMOVAL OF FOREIGN BODY FROM THROAT,3,1.48022409493306
ZINC,OEDEMA PERIPHERAL,5,0.955736648847973
ZYMESSENCE,PLATELET COUNT DECREASED,4,5.59910085591798
ZYMESSENCE,BLOOD BILIRUBIN INCREASED,5,4.14136747564367
ZYMEX,BLOOD ALKALINE PHOSPHATASE INCREASED,4,3.49207505231371
